id,name,year,quarter,q_amt,y_amt,aq_amt,ay_amt,q_eps,y_eps,aq_eps,ay_eps,ticker_id,publish_date
24588,POPF,2025,2,133325,211415,215347,223154,0.0,0.0,0.0,0.0,364,2025-08-13
24589,CENTEL,2025,2,110343,167522,858188,922836,0.08,0.12,0.64,0.68,92,2025-08-13
24590,SGP,2025,2,-559848,-10361,-434784,625373,-0.3,-0.01,-0.24,0.34,441,2025-08-13
24591,BJC,2025,2,989976,1227833,2081087,1655538,0.25,0.31,0.52,0.41,65,2025-08-13
24592,BEM,2025,2,993092,1003153,1864105,1850314,0.07,0.07,0.12,0.12,57,2025-08-13
24594,ASIAN,2025,2,162320,254232,365339,499751,0.2,0.31,0.45,0.61,36,2025-08-13
24595,TASCO,2025,2,400455,99009,844841,106886,0.25,0.06,0.54,0.07,502,2025-08-13
24596,CPNCG,2025,2,81472,105238,136259,138435,0.0,0.0,0.0,0.0,122,2025-08-13
24597,PSH,2025,2,76416,313718,89622,379135,0.03,0.14,0.04,0.17,377,2025-08-13
24598,TTW,2025,2,796563,622651,1465247,1125894,0.2,0.16,0.37,0.28,581,2025-08-13
24599,KCE,2025,2,182138,635073,411947,1150451,0.15,0.54,0.35,0.97,249,2025-08-13
24600,ASP,2025,2,48386,79229,52768,224954,0.02,0.04,0.03,0.11,40,2025-08-13
24602,CPALL,2025,2,6768455,6239481,14353693,12558877,0.74,0.68,1.57,1.37,116,2025-08-13
24603,LIT,2025,2,2882,-35106,6101,-62015,0.007,-0.079,0.014,-0.14,273,2025-08-13
24604,AP,2025,2,1006324,1268796,1870045,2277129,0.32,0.4,0.59,0.72,25,2025-08-13
24605,SAPPE,2025,2,248059,410758,471638,763105,0.81,1.33,1.53,2.48,420,2025-08-13
24606,TOP,2025,2,6475775,5546786,9979285,11409730,2.9,2.48,4.47,5.11,555,2025-08-13
24607,BGRIM,2025,2,6846,228517,660780,607168,-0.08,0.01,0.08,0.07,59,2025-08-13
24608,VNG,2025,2,-30556,210407,-62648,282227,-0.02,0.12,-0.04,0.16,726,2025-08-13
24609,BPP,2025,2,1271937,981652,1846292,1658908,0.417,0.322,0.606,0.544,74,2025-08-13
24610,ILM,2025,2,175704,171204,391091,379779,0.35,0.34,0.77,0.75,725,2025-08-13
24611,TMT,2025,2,29683,41888,89839,124804,0.03,0.05,0.1,0.14,545,2025-08-13
24613,BANPU,2025,2,-945209,937175,-1427803,2488709,-0.094,0.094,-0.143,0.248,47,2025-08-13
24614,THG,2025,2,-5925,42931,7126,49198,-0.01,0.05,0.01,0.06,661,2025-08-13
24615,ADVANC,2025,2,10981885,8577263,21565411,17028317,3.69,2.89,7.25,5.73,6,2025-08-13
24616,AMATA,2025,2,139867,231166,969048,694747,0.12162,0.20101,0.84265,0.60413,21,2025-08-13
24617,ANAN,2025,2,253631,135207,49686,336179,0.044,0.016,-0.021,0.047,23,2025-08-13
24618,CPN,2025,2,4304936,4555797,8532143,8709964,0.96,1.01,1.9,1.94,121,2025-08-13
24619,CPNREIT,2025,2,818029,-348049,1725607,537353,0.0,0.0,0.0,0.0,647,2025-08-13
24620,CRC,2025,2,1142975,1659685,3480396,3830386,0.19,0.28,0.58,0.64,708,2025-08-13
24621,DCON,2025,2,2724,4172,-4455,39748,0.0005,0.0008,-0.0008,0.0074,136,2025-08-13
24622,GFPT,2025,2,642113,583084,1280569,1049024,0.51,0.47,1.02,0.84,187,2025-08-13
24623,IP,2025,2,28219,3417,54156,19213,0.0466,0.0056,0.0895,0.0317,736,2025-08-13
24624,LALIN,2025,2,128705,145902,222070,253120,0.14,0.16,0.24,0.27,263,2025-08-13
24625,ONEE,2025,2,86082,120040,62549,151191,0.03615,0.05041,0.02627,0.06349,741,2025-08-13
24626,OR,2025,2,2231799,2536484,6611283,6259687,0.19,0.21,0.55,0.52,715,2025-08-13
24627,RATCH,2025,2,2057452,2290254,3277107,3827081,0.95,1.05,1.51,1.76,394,2025-08-13
24628,SAT,2025,2,149258,140196,338456,327280,0.35,0.33,0.8,0.77,421,2025-08-13
24629,SCCC,2025,2,959073,873885,1982762,2035000,3.22,2.93,6.65,6.83,428,2025-08-13
24632,SPRIME,2025,2,56920,61254,115379,125804,0.0,0.0,0.0,0.0,705,2025-08-13
24633,TKN,2025,2,86371,268143,184913,562582,0.06,0.19458,0.14,0.40912,533,2025-08-13
24634,TSE,2025,2,14085,86487,77754,183787,0.006,0.041,0.037,0.087,573,2025-08-13
24635,TYCN,2025,2,38239,-42895,62047,-21464,0.06,-0.07,0.1,-0.04,737,2025-08-13
24636,UTP,2025,2,138191,198894,275535,378256,0.21,0.31,0.42,0.58,605,2025-08-13
24637,WICE,2025,2,23203,74586,79539,113264,0.04,0.11,0.12,0.17,624,2025-08-13
24638,BAM,2025,2,1293993,456124,1510763,879529,0.4,0.14,0.47,0.27,709,2025-08-13
24639,BDMS,2025,2,3489918,3334868,7836353,7408370,0.22,0.21,0.49,0.47,54,2025-08-13
24640,BLA,2025,2,2128385,982985,3317470,2104829,1.25,0.58,1.94,1.23,70,2025-08-13
24641,COM7,2025,2,1003155,753044,1983808,1583973,0.43,0.32,0.84,0.66,114,2025-08-13
24642,M,2025,2,275588,400642,509178,747147,0.3,0.44,0.56,0.81,279,2025-08-13
24643,OSP,2025,2,1009672,604025,2274761,1432521,0.34,0.2,0.76,0.48,681,2025-08-13
24644,SIRI,2025,2,1214237,1387050,2028116,2702025,0.065,0.076,0.107,0.15,447,2025-08-13
24645,SPALI,2025,2,1104481,1598899,1509277,2212541,0.57,0.82,0.78,1.13,462,2025-08-13
24646,TKS,2025,2,11974,-144392,87467,-55739,0.02,-0.29,0.18,-0.11,534,2025-08-13
24647,TTB,2025,3,5299085,5270964,15399365,16038863,0.06,0.05,0.16,0.16,541,2025-10-21
24648,KBANK,2025,3,13007190,12295331,39286834,38835374,5.35,5.05,16.29,16.08,245,2025-10-21
24649,SCB,2025,3,12056250,10940949,37344410,32236305,3.58,3.25,11.09,9.57,426,2025-10-21
24650,BBL,2025,3,13789477,12476355,38247126,34806833,7.22,6.54,20.04,18.23,50,2025-10-21
24651,KTB,2025,3,14620099,11689947,37455801,35163799,1.05,0.84,2.68,2.52,258,2025-10-21
24652,KKP,2025,3,1669882,1304626,4140903,3579437,2.02,1.55,5.0,4.23,255,2025-10-20
24654,KTC,2025,3,1951300,1919330,5706601,5548514,0.76,0.74,2.21,2.15,259,2025-10-17
24656,TISCO,2025,3,1730226,1713432,5017122,5199469,2.16,2.14,6.27,6.47,531,2025-10-14
24657,AEONTS,2025,2,791541,822039,1563380,1346305,3.17,3.29,6.26,5.39,7,2025-10-08
24658,TSTH,2025,2,856974,-159268,1230094,-69593,0.10176,-0.01891,0.14607,-0.00826,578,2025-10-17
24659,PTTEP,2025,3,12695087,17864571,42771323,60525063,3.19,4.5,10.77,15.25,384,2025-10-30
24660,SCC,2025,3,-669143,721289,17766991,6854075,-0.56,0.6,14.81,5.71,427,2025-10-29
24661,MST,2025,3,64116,146581,197996,364717,0.11,0.26,0.35,0.64,290,2025-10-27
24662,DELTA,2025,3,7441375,5910895,17558557,16783428,0.6,0.47,1.41,1.35,138,2025-10-24
24663,STANLY,2025,2,616558,327158,986182,634968,8.05,4.27,12.87,8.29,482,2025-10-27
24664,TU,2025,3,1304355,1400223,3596173,3771905,0.34,0.3,0.9,0.81,582,2025-11-03
24665,PTTGC,2025,3,-2915379,-19312142,-9098708,-18072419,-0.73,-4.28,-2.2,-4.01,385,2025-11-10
24666,MCS,2025,3,235892,145637,696610,331827,0.49,0.31,1.46,0.7,293,2025-11-10
24667,STA,2025,3,-841865,517295,-939971,816036,-0.55,0.34,-0.61,0.53,481,2025-11-07
24668,STGT,2025,3,-106043,-86528,395259,438641,-0.04,-0.03,0.14,0.15,714,2025-11-07
24669,TMT,2025,3,12294,-135424,102133,-10620,0.01,-0.16,0.12,-0.01,545,2025-11-07
24670,DOHOME,2025,3,102055,77079,504313,513998,0.03,0.02,0.15,0.15,701,2025-11-07
24671,ASK,2025,3,104075,58780,371472,315020,0.15,0.11,0.6,0.6,38,2025-11-07
24672,AIMIRT,2025,3,152842,149501,488198,606443,0.0,0.0,0.0,0.0,669,2025-11-07
24674,TOP,2025,3,2146840,-4217861,12126125,7191869,0.96,-1.89,5.43,3.22,555,2025-11-07
24675,RCL,2025,3,2300555,4091182,6363519,5852081,2.78,4.94,7.68,7.06,396,2025-11-07
24676,LANNA,2025,3,102326,293148,519241,1359091,0.19,0.56,0.99,2.59,264,2025-11-07
24677,GC,2025,3,56978,40699,154078,143970,0.13,0.09,0.35,0.33,183,2025-11-07
24678,TRUE,2025,3,1572898,-810173,5237926,-3458075,0.05,-0.02,0.15,-0.1,571,2025-11-07
24679,IRPC,2025,3,340298,-4879957,-2997816,-4067703,0.02,-0.24,-0.15,-0.2,227,2025-11-04
24681,NER,2025,3,326583,360782,1489417,1293145,0.1767,0.1953,0.8061,0.6998,680,2025-11-03
24682,PSL,2025,3,252385,279897,68837,1218894,0.1699,0.1795,0.0454,0.7817,734,2025-11-03
24683,IVL,2025,3,-818113,1504910,-2651205,-20357820,-0.19,0.2,-0.59,-3.77,231,2025-11-11
24684,BPP,2025,3,1160775,1133975,3007067,2792883,0.381,0.372,0.987,0.916,74,2025-11-10
24685,BANPU,2025,3,1054509,-829789,-373294,1658920,0.105,-0.083,-0.037,0.166,47,2025-11-10
24686,QH,2025,3,480248,572865,1216610,1682955,0.04,0.05,0.11,0.16,388,2025-11-10
24687,BJC,2025,3,636707,701363,2717794,2356901,0.16,0.17,0.68,0.59,65,2025-11-10
24688,EGATIF,2025,3,108286,16221,969061,549423,0.0,0.0,0.0,0.0,156,2025-11-10
24689,CKP,2025,3,1270148,1190919,1950765,803865,0.156,0.146,0.24,0.099,107,2025-11-10
24690,TASCO,2025,3,179854,734544,1024695,841430,0.11,0.47,0.65,0.53,502,2025-11-10
24691,TTLPF,2025,3,143795,50510,240463,162652,0.0,0.0,0.0,0.0,707,2025-11-10
24692,LIT,2025,3,2704,-389274,8805,-451289,0.006,-0.879,0.02,-1.019,273,2025-11-10
24693,SMPC,2025,3,127694,100228,480751,451873,0.24,0.19,0.9,0.84,455,2025-11-10
24694,BCT,2025,3,570599,-1050579,730374,130037,1.9,-3.5,2.43,0.43,729,2025-11-10
24695,SINGER,2025,3,59696,11914,45144,60505,0.07,0.01,0.06,0.07,446,2025-11-11
24696,WHART,2025,3,699442,651827,1959448,1716276,0.0,0.0,0.0,0.0,622,2025-11-11
24697,JMART,2025,3,82548,255265,333838,830797,0.056,0.174,0.228,0.571,236,2025-11-11
24698,JMT,2025,3,231341,429906,807838,1215049,0.16,0.29,0.55,0.83,237,2025-11-11
24699,MTC,2025,3,1723953,1491064,4942179,4324674,0.81,0.7,2.33,2.04,315,2025-11-11
24700,TIDLOR,2025,3,1406371,983551,3900657,3165281,0.48,0.34,1.34,1.09,723,2025-11-11
24701,BAM,2025,3,183753,199331,1694516,1078860,0.06,0.06,0.52,0.33,709,2025-11-11
24702,AMATA,2025,3,1138536,765130,2107584,1459877,0.99003,0.66533,1.83268,1.26946,21,2025-11-11
24703,MAJOR,2025,3,126323,50332,284021,422867,0.17,0.06,0.37,0.51,282,2025-11-11
24704,IP,2025,3,43600,3664,96942,22877,0.072,0.0061,0.1601,0.0378,736,2025-11-11
24705,SGP,2025,3,-223816,420541,-658600,1045914,-0.12,0.23,-0.36,0.57,441,2025-11-11
24706,CPAXT,2025,3,1864027,1952003,6793491,6609312,0.18,0.37,0.65,1.25,283,2025-11-11
24707,DCON,2025,3,-3031,-924,-7486,38824,-0.00056,-0.00017,-0.00139,0.00721,136,2025-11-11
24708,SPALI,2025,3,1167821,1988710,2677098,4201251,0.62,1.02,1.39,2.15,462,2025-11-11
24709,SIS,2025,3,218826,119250,611894,465655,0.62,0.34,1.75,1.33,449,2025-11-11
24710,PLANB,2025,3,290834,282433,752977,727491,0.06,0.07,0.17,0.17,358,2025-11-11
24711,KCE,2025,3,297395,216318,709342,1366769,0.25,0.18,0.6,1.16,249,2025-11-11
24713,TTW,2025,3,976211,915526,2441458,2041420,0.24,0.23,0.61,0.51,581,2025-11-11
24714,SAT,2025,3,195026,158729,533482,486009,0.46,0.37,1.25,1.14,421,2025-11-11
24715,ICHI,2025,3,358312,357252,1010718,1099887,0.28,0.27,0.78,0.84,216,2025-11-11
24716,GFPT,2025,3,715408,541804,1995977,1590828,0.57,0.43,1.59,1.27,187,2025-11-11
24717,BA,2025,3,1040922,671223,3117574,3256643,0.5,0.32,1.48,1.55,45,2025-11-11
24718,BEAUTY,2025,3,-2754,-13808,-46882,-45548,-0.001,-0.005,-0.016,-0.015,55,2025-11-11
24719,AH,2025,3,211613,204840,625866,627066,0.63,0.59,1.86,1.78,9,2025-11-12
24720,PTT,2025,3,19783358,16323618,64631728,80760510,0.69,0.57,2.26,2.83,383,2025-11-12
24721,WHAIR,2025,3,172923,145539,590442,433018,0.0,0.0,0.0,0.0,211,2025-11-12
24723,THG,2025,3,5117,-352176,12243,-302977,0.004,-0.39,0.01,-0.34,661,2025-11-12
24724,RJH,2025,3,81730,213676,207450,447911,0.28,0.71,0.71,1.5,399,2025-11-12
24725,EA,2025,3,263556,421630,-205562,1852070,0.04,0.09,-0.03,0.4,148,2025-11-12
24726,TFG,2025,3,1704087,1260304,6292761,2266041,0.29,0.22,1.08,0.39,513,2025-11-12
24729,OSP,2025,3,699975,-361197,2974736,1071324,0.23,-0.12,0.99,0.36,681,2025-11-12
24730,COM7,2025,3,872025,709504,2855833,2293479,0.37,0.3,1.21,0.96,114,2025-11-12
24731,KGI,2025,3,357628,206850,704049,585550,0.18,0.1,0.35,0.29,252,2025-11-12
24733,BLA,2025,3,2305941,1497610,5623411,3602439,1.35,0.88,3.29,2.11,70,2025-11-12
24734,M,2025,3,226185,341061,735363,1088208,0.35,0.37,0.81,1.18,279,2025-11-12
24735,BDMS,2025,3,4319072,4246040,12155425,11654410,0.27,0.27,0.76,0.73,54,2025-11-12
24736,CRC,2025,3,1300909,2129466,4781305,5959853,0.22,0.35,0.79,0.99,708,2025-11-12
24737,CPALL,2025,3,6596528,5607864,20950221,18166741,0.73,0.61,2.3,1.98,116,2025-11-12
24738,HANA,2025,3,14781,405850,527669,1095435,0.02,0.46,0.6,1.24,205,2025-11-12
24739,UTP,2025,3,123681,109308,399216,487564,0.19,0.17,0.61,0.75,605,2025-11-12
24740,AIE,2025,3,51028,31171,20693,94328,0.037,0.023,0.015,0.068,720,2025-11-12
24741,AWC,2025,3,1148107,1138781,4521914,3990525,0.0359,0.0356,0.1413,0.1247,699,2025-11-12
24742,SUPEREIF,2025,3,-16751,68906,81642,290370,0.0,0.0,0.0,0.0,706,2025-11-12
24743,MBAX,2025,3,11568,-16764,27111,-6693,0.06,-0.08,0.14,-0.03,288,2025-11-12
24745,VNG,2025,3,-153067,165891,-215715,448118,-0.09,0.1,-0.12,0.26,726,2025-11-12
24746,DIF,2025,3,2769459,2696299,8266255,8054275,0.0,0.0,0.0,0.0,140,2025-11-13
24747,TOA,2025,3,687726,187898,2072619,1468921,0.35476,0.09369,1.06281,0.7282,645,2025-11-13
24748,SYNEX,2025,3,198138,168908,576513,480807,0.23,0.2,0.68,0.57,495,2025-11-13
24749,CPF,2025,3,5186495,7308983,24112216,15385605,0.64,0.91,3.01,1.88,117,2025-11-13
24750,CPNREIT,2025,3,250530,801278,1976137,1338631,0.0,0.0,0.0,0.0,647,2025-11-13
24751,PTG,2025,3,205105,70190,707153,793412,0.12,0.04,0.42,0.48,381,2025-11-13
24752,FSMART,2025,3,139878,115120,447953,309942,0.19,0.15,0.59,0.41,178,2025-11-13
24753,TKN,2025,3,112155,134497,297068,697079,0.08216,0.09746,0.21745,0.50513,533,2025-11-13
24754,NOBLE,2025,3,687799,-3268,715025,199754,0.5,-0.0024,0.52,0.15,328,2025-11-13
24755,PREB,2025,3,33873,19157,85357,136985,0.11,0.062,0.277,0.444,372,2025-11-13
24756,SAWAD,2025,3,1323003,1300630,3693122,3826785,0.8,0.78,2.22,2.3,423,2025-11-13
24757,TTA,2025,3,502910,1088859,1445313,465326,0.28,-0.6,0.79,0.26,579,2025-11-13
24758,LH,2025,3,786622,649624,2999102,2897672,0.07,0.05,0.25,0.24,267,2025-11-13
24759,BEM,2025,3,1079384,1066938,2943489,2917252,0.07,0.07,0.2,0.19,57,2025-11-13
24760,CPNCG,2025,3,-75817,107000,60442,245435,0.0,0.0,0.0,0.0,122,2025-11-13
24761,SNC,2025,3,155452,-107984,592381,-124593,0.43,-0.3,1.64,-0.34,457,2025-11-13
24762,SCCC,2025,3,906188,789529,2888950,2824529,3.04,2.65,9.69,9.48,428,2025-11-13
24763,SC,2025,3,389803,505662,920981,1219553,0.0911,0.1182,0.2153,0.2852,425,2025-11-13
24764,ASP,2025,3,125804,68478,178572,293432,0.06,0.03,0.09,0.14,40,2025-11-13
24765,GUNKUL,2025,3,457121,379408,1308610,1140839,0.05,0.04,0.15,0.13,202,2025-11-13
24766,AP,2025,3,1154410,1449844,3024722,3726973,0.367,0.461,0.961,1.185,25,2025-11-13
24767,LPN,2025,3,49575,46127,82295,226097,0.04,0.03,0.06,0.16,276,2025-11-13
24768,MINT,2025,3,2553479,149396,6055850,4118692,0.38,-0.06,0.85,0.5,301,2025-11-13
24769,TQM,2025,3,160712,212198,553316,633902,0.27,0.36,0.92,1.06,688,2025-11-13
24770,PCSGH,2025,3,132602,75631,437824,388772,0.091,0.05,0.292,0.255,346,2025-11-13
24771,TVO,2025,3,485915,436716,1667148,1295438,0.55,0.49,1.87,1.46,585,2025-11-14
24772,SENA,2025,3,77657,116254,287865,301801,0.0538,0.0806,0.1996,0.2093,437,2025-11-14
24773,BCH,2025,3,347331,453335,1056862,1049331,0.14,0.18,0.42,0.42,51,2025-11-14
24774,3BBIF,2025,3,183813,402143,614784,1317935,0.0749,0.1638,0.2505,0.537,234,2025-11-16
24775,ORI,2025,3,183813,402143,614784,1317935,0.0749,0.1638,0.2505,0.537,339,2025-11-16
24776,TKS,2025,3,86662,73901,174129,18162,0.17,0.15,0.35,0.04,534,2025-11-16
24777,EGCO,2025,3,-655611,2462081,5078392,5517622,-1.25,4.68,9.65,10.48,157,2025-11-14
24778,CBG,2025,3,616154,741043,2177131,2060008,0.62,0.74,2.18,2.06,87,2025-11-16
24779,CK,2025,3,1738865,1007708,2883871,1616793,1.03,0.59,1.71,0.95,106,2025-11-16
24780,CENTEL,2025,3,160361,163096,1018550,1085932,0.12,0.12,0.75,0.8,92,2025-11-16
24782,VIBHA,2025,3,226930,361431,468486,778306,0.0168,0.0268,0.0348,0.0575,610,2025-11-16
24784,RATCH,2025,3,2168347,1658122,5445454,5485203,1.0,0.76,2.5,2.52,394,2025-11-16
24785,TIPH,2025,3,150167,264702,694337,970919,0.25,0.44,1.17,1.63,529,2025-11-16
24786,BGRIM,2025,3,520997,162749,1181777,769917,0.11,-0.02,0.19,0.05,59,2025-11-16
24787,PRM,2025,3,563386,449775,1740875,1652286,0.25,0.19,0.77,0.69,639,2025-11-16
24788,PSH,2025,3,105965,373444,195587,752579,0.05,0.17,0.09,0.34,377,2025-11-16
24789,WHAUP,2025,3,486731,80865,852036,883312,0.13,0.02,0.22,0.23,623,2025-11-16
24790,WHA,2025,3,634251,459200,3689795,3112670,0.0424,0.0307,0.2469,0.2082,619,2025-11-16
24792,ROJNA,2025,3,680824,2262762,-115125,3083748,0.337,1.12,-0.057,1.526,404,2025-11-16
24793,SIRI,2025,3,1000928,1307443,3029044,4009468,0.052,0.071,0.159,0.221,447,2025-11-16
24794,SAPPE,2025,3,183307,300320,654945,1063425,0.59,0.97,2.13,3.45,420,2025-11-16
24795,CPN,2025,3,5424336,4125675,13956479,12835639,1.21,0.92,3.11,2.86,121,2025-11-16
24796,CHG,2025,3,272140,417407,705119,873629,0.0247,0.0379,0.0641,0.0794,98,2025-11-16
24797,SJWD,2025,3,257799,254842,905846,933735,0.14,0.14,0.5,0.52,242,2025-11-16
24798,POPF,2025,3,96225,84265,311572,307419,0.0,0.0,0.0,0.0,364,2025-11-16
24799,BTS,2025,2,102363,-354674,-127204,-728894,0.006,-0.027,-0.008,-0.055,83,2025-11-17
24800,BCT,2025,2,570599,-1050579,730374,130037,1.9,-3.5,2.43,0.43,729,2025-11-10
24801,BLAND,2025,2,-86105,66074,8994,146763,-0.005,0.004,0.00052,0.00846,71,2025-11-13
24802,BTSGIF,2025,2,-385380,271136,90340,681654,0.0,0.0,0.0,0.0,84,2025-11-13
24803,EPG,2025,2,315256,130308,581866,383919,0.113,0.047,0.208,0.137,162,2025-11-12
24804,IMPACT,2025,2,195312,180595,555178,559591,0.0,0.0,0.0,0.0,222,2025-11-13
24805,KYE,2025,2,375796,259373,371314,321218,18.98,13.1,18.75,16.22,262,2025-11-10
24806,LHK,2025,2,21609,22134,50069,52375,0.06,0.06,0.13,0.14,270,2025-11-12
24807,PTL,2025,2,42249,612776,-317371,962055,0.047,0.681,-0.353,1.069,382,2025-11-12
24808,TMW,2025,2,167433,137432,322074,271418,4.2,3.44,8.07,6.8,546,2025-11-13
24809,TR,2025,2,-137189,-1377044,-840772,-603639,-0.68,-6.83,-4.17,-2.99,564,2025-11-14
24810,VGI,2025,2,78709,78047,123418,140808,0.004,0.007,0.006,0.013,609,2025-11-12
24811,ACE,2025,3,210777,110520,585694,585342,0.02,0.01,0.06,0.06,698,2025-11-14
24812,ADVANC,2025,3,12038861,8788129,33604272,25816446,4.05,2.95,11.3,8.68,6,2025-11-04
24813,AIT,2025,3,154780,151551,441052,422865,0.1,0.1,0.29,0.28,11,2025-11-06
24815,ANAN,2025,3,129550,27007,179236,363186,0.014,-0.01,-0.007,0.037,23,2025-11-13
24816,ASIAN,2025,3,168846,235007,534185,734758,0.21,0.29,0.66,0.9,36,2025-11-13
24817,ASW,2025,3,289459,450599,689358,1300003,0.32,0.5,0.77,1.44,728,2025-11-06
24818,BCP,2025,3,1107896,-2093014,663093,2167511,0.8,-1.61,0.48,1.3,52,2025-11-06
24819,BCPG,2025,3,626642,-28379,128203,1655567,0.21,-0.01,0.04,0.55,53,2025-11-05
24821,BEC,2025,3,36727,100664,45938,131563,0.018,0.05,0.023,0.066,56,2025-11-07
24822,BGC,2025,3,27952,172729,52189,226593,0.04025,0.24873,0.07515,0.32629,677,2025-11-11
24823,BH,2025,3,2034954,1955141,5626417,5871765,2.56,2.46,7.08,7.39,61,2025-11-06
24824,BKIH,2025,3,1121712,1144725,2636038,2979595,10.78,11.0,25.34,28.25,68,2025-11-07
24825,DCC,2025,3,210601,249386,724660,860146,0.023,0.027,0.08,0.094,135,2025-11-04
24826,FORTH,2025,3,407428,15637,590275,204807,0.44,0.02,0.63,0.22,176,2025-11-17
24827,GLOBAL,2025,3,392161,363664,1534457,1853503,0.0726,0.0673,0.2841,0.3431,193,2025-10-28
24828,GPSC,2025,3,1741877,770066,4901164,3062611,0.62,0.27,1.74,1.09,197,2025-11-05
24829,HFT,2025,3,14104,-42443,117543,220691,0.02,-0.06,0.18,0.34,207,2025-11-04
24830,GULF,2025,3,7274297,6029749,92528626,28693669,0.49,0.51,4.76,2.11,653,2025-11-22
24831,HMPRO,2025,3,1303567,1441996,4409497,4776532,0.1,0.11,0.34,0.36,208,2025-11-13
24832,HTC,2025,3,130964,129264,455544,471378,0.326,0.322,1.133,1.173,212,2025-11-13
24833,III,2025,3,101220,100357,283360,317663,0.1317,0.1282,0.366,0.4058,637,2025-11-05
24834,ILM,2025,3,182184,193775,573275,573554,0.36,0.38,1.14,1.14,725,2025-11-10
24835,IMH,2025,3,-40453,-16971,-108891,-14690,-0.1707,-0.08,-0.4861,-0.07,730,2025-11-12
24836,LALIN,2025,3,98689,181534,320759,434654,0.11,0.2,0.35,0.47,263,2025-11-17
24837,MEGA,2025,3,494188,382592,1334942,1373056,0.57,0.44,1.53,1.57,295,2025-11-13
24838,ONEE,2025,3,205566,163586,268115,314777,0.086,0.069,0.113,0.132,741,2025-11-10
24839,OR,2025,3,2614259,-1608745,9225542,4650941,0.22,-0.13,0.77,0.39,715,2025-11-06
24841,PDG,2025,3,21000,13673,62630,47893,0.07,0.05,0.21,0.16,347,2025-11-06
24842,RBF,2025,3,101287,109178,303888,383275,0.05,0.05,0.15,0.19,703,2025-11-07
24844,SPCG,2025,3,76941,66137,309133,564742,0.07,0.06,0.29,0.53,464,2025-11-13
24845,SPRC,2025,3,1578587,-2216364,1479769,2072766,0.36419,-0.51117,0.3414,0.47805,470,2025-11-13
24846,SPRIME,2025,3,60613,65605,175992,191409,0.0,0.0,0.0,0.0,705,2025-11-07
24847,SSP,2025,3,111736,113660,336251,440551,0.0895,0.0885,0.2672,0.3385,643,2025-11-12
24848,SUPER,2025,3,-453844,2135010,-1010341,2019892,-0.0166,0.0781,-0.0369,0.0739,487,2025-11-17
24849,SVI,2025,3,269744,164791,504187,1060976,0.13,0.08,0.23,0.49,491,2025-11-07
24850,TCAP,2025,3,2078432,1645736,5855483,5217275,1.98,1.57,5.58,4.98,503,2025-11-13
24851,THANI,2025,3,300620,79786,832903,677510,0.05,0.01,0.13,0.11,522,2025-11-05
24852,TPIPL,2025,3,281035,-392543,1565520,955925,0.015,-0.021,0.083,0.05,559,2025-11-13
24853,TPIPP,2025,3,491652,833341,1932811,2390490,0.059,0.099,0.23,0.285,560,2025-11-06
24854,TSE,2025,3,22825,71623,100579,255410,0.01,0.03,0.05,0.1,573,2025-11-13
24855,TYCN,2025,3,64622,-185712,126669,-207176,0.11,-0.31,0.21,-0.35,737,2025-11-07
24856,WICE,2025,3,26752,18162,106291,131426,0.04,0.03,0.17,0.2,624,2025-11-14
24857,WORK,2025,3,34578,-17343,31184,41181,0.08,-0.04,0.07,0.09,628,2025-11-06
24858,SCGP,2025,3,953229,577345,2862894,3755663,0.22,0.13,0.67,0.87,713,2025-11-04
24862,AOT,2025,4,3862840,4272047,18125206,19182394,0.27,0.3,1.27,1.34,24,2025-11-21
24863,FPT,2025,4,267933,632264,1460758,1438028,0.12,0.27,0.63,0.62,746,2025-11-06
24864,GVREIT,2025,4,-432165,-87267,167756,457671,0.0,0.0,0.0,0.0,654,2025-11-26
24865,MC,2025,4,134756,136436,760415,713164,0.17,0.17,0.96,0.9,291,2025-08-26
24866,TFFIF,2025,4,7556167,-1939993,9152556,-458370,0.96,0.9,0.96,0.9,686,2025-11-26
24867,AEONTS,2025,3,618263,788569,2181643,2134874,2.49,3.15,8.76,8.54,7,2016-01-07
24868,MC,2026,1,122518,132640,122518,132640,0.15,0.17,0.15,0.17,291,2025-11-11
24869,TISCO,2025,4,1641776,1701806,6658898,6901275,2.05,2.15,8.32,8.62,531,2025-01-14
24870,KTC,2025,4,2075034,1888650,7781635,7437164,0.81,0.73,3.02,2.88,259,2025-01-14
24872,SCGP,2025,4,1206601,-56580,4069495,3699083,0.28,-0.01,0.95,0.86,713,2026-01-28
24873,SCC,2025,4,-3691971,-512437,14075020,6341638,-3.08,-0.43,11.73,5.28,427,2026-01-28
24874,MST,2025,4,22513,97416,220509,462133,0.04,0.17,0.39,0.81,290,2026-01-27
24875,KBANK,2025,4,10277938,10768164,49564772,49603538,4.34,4.55,20.63,20.63,245,2026-01-21
24876,SCB,2025,4,10143570,11706708,47487980,43943013,3.01,3.48,14.1,13.05,426,2026-01-21
24877,KTB,2025,4,10772802,10989685,48228603,46153484,0.77,0.78,3.45,3.3,258,2026-01-21
24878,TTB,2025,4,5240051,4992169,20639416,21031032,0.06,0.06,0.22,0.22,541,2026-01-20
24879,BBL,2025,4,7759383,10404312,46006509,45211145,4.06,5.46,24.1,23.69,50,2026-01-20
24880,KKP,2025,4,1772010,1451311,5912913,5030748,2.17,1.74,7.17,5.97,255,2026-01-19
